ID_H,ID_W,G6,F14
520210.0,12.0,2.0,3580.0
520211.0,12.0,2.0,2039.0
520251.0,12.0,1.0,99999997.0
520253.0,12.0,2.0,1500.0
520302.0,12.0,2.0,4350.0
520306.0,12.0,2.0,99999999.0
520307.0,12.0,1.0,7500.0
520311.0,12.0,3.0,3422.0
520401.0,12.0,2.0,1800.0
520403.0,12.0,2.0,3070.0
520404.0,12.0,3.0,6200.0
520405.0,12.0,2.0,8600.0
520406.0,12.0,3.0,4600.0
520407.0,12.0,2.0,3820.0
520408.0,12.0,2.0,10700.0
520409.0,12.0,2.0,16700.0
520410.0,12.0,2.0,99999997.0
520411.0,12.0,2.0,2100.0
520501.0,12.0,2.0,4600.0
520504.0,12.0,2.0,28650.0
520507.0,12.0,2.0,1850.0
520508.0,12.0,1.0,2050.0
520509.0,12.0,2.0,4900.0
520510.0,12.0,2.0,4000.0
520511.0,12.0,2.0,2043.0
530001.0,12.0,2.0,3250.0
530002.0,12.0,2.0,2400.0
530004.0,12.0,2.0,5200.0
530005.0,12.0,1.0,360.0
530006.0,12.0,2.0,3156.0
530007.0,12.0,2.0,2500.0
530009.0,12.0,2.0,5000.0
530010.0,12.0,2.0,5811.0
540001.0,12.0,2.0,5500.0
540002.0,12.0,2.0,1750.0
540003.0,12.0,2.0,11400.0
540004.0,12.0,2.0,1800.0
540005.0,12.0,2.0,5557.0
540006.0,12.0,2.0,2800.0
540008.0,12.0,2.0,99999997.0
540009.0,12.0,2.0,1600.0
540010.0,12.0,2.0,1500.0
550001.0,12.0,2.0,300.0
550002.0,12.0,2.0,12000.0
550004.0,12.0,2.0,1400.0
550005.0,12.0,2.0,2814.0
550006.0,12.0,2.0,3000.0
550008.0,12.0,2.0,5500.0
550009.0,12.0,2.0,5000.0
550011.0,12.0,1.0,99999997.0
550051.0,12.0,3.0,3010.0
550052.0,12.0,2.0,2923.0
560001.0,12.0,2.0,6100.0
560002.0,12.0,2.0,6300.0
560003.0,12.0,2.0,7170.0
560004.0,12.0,3.0,1600.0
560005.0,12.0,2.0,7100.0
560006.0,12.0,3.0,1500.0
560007.0,12.0,3.0,5500.0
560008.0,12.0,2.0,67000.0
560010.0,12.0,2.0,957.0
560052.0,12.0,2.0,18000.0
560053.0,12.0,2.0,54000.0
570001.0,12.0,2.0,3600.0
570002.0,12.0,2.0,1350.0
570003.0,12.0,3.0,4600.0
570004.0,12.0,2.0,2100.0
570005.0,12.0,2.0,6300.0
570007.0,12.0,2.0,3070.0
570008.0,12.0,2.0,99999999.0
570011.0,12.0,2.0,5075.0
580001.0,12.0,2.0,13390.0
580002.0,12.0,3.0,3049.0
580003.0,12.0,3.0,2745.0
580004.0,12.0,2.0,2580.5
580005.0,12.0,2.0,6960.0
580006.0,12.0,2.0,4360.0
580007.0,12.0,2.0,2890.0
580008.0,12.0,2.0,9834.0
580009.0,12.0,2.0,99999997.0
580010.0,12.0,3.0,6780.0
580011.0,12.0,2.0,7700.0
580012.0,12.0,2.0,5610.0
580013.0,12.0,2.0,3300.0
580014.0,12.0,2.0,2080.0
580015.0,12.0,2.0,3700.0
580016.0,12.0,2.0,16400.0
580017.0,12.0,2.0,4475.0
580018.0,12.0,2.0,2761.0
580019.0,12.0,2.0,3128.0
580021.0,12.0,2.0,3500.0
580022.0,12.0,2.0,8000.0
580023.0,12.0,1.0,3500.0
580024.0,12.0,2.0,6420.0
580025.0,12.0,2.0,9000.0
580026.0,12.0,2.0,2530.0
580027.0,12.0,2.0,0.0
580028.0,12.0,2.0,1800.0
580029.0,12.0,2.0,5800.0
580030.0,12.0,1.0,25000.0
580031.0,12.0,2.0,8945.0
580032.0,12.0,2.0,4400.0
580033.0,12.0,2.0,2080.0
580034.0,12.0,2.0,2580.0
580035.0,12.0,1.0,9860.0
580036.0,12.0,2.0,1000.0
580053.0,12.0,2.0,7060.0
580054.0,12.0,2.0,1980.0
580056.0,12.0,2.0,4800.0
580057.0,12.0,2.0,1660.0
590001.0,12.0,2.0,4478.0
590002.0,12.0,2.0,8600.0
590003.0,12.0,2.0,3300.0
590005.0,12.0,1.0,20000.0
590006.0,12.0,2.0,10880.0
590008.0,12.0,2.0,6481.0
590009.0,12.0,2.0,2760.0
590011.0,12.0,2.0,1400.0
590012.0,12.0,2.0,80.5
590052.0,12.0,2.0,2731.0
590053.0,12.0,2.0,1221.0
600001.0,12.0,2.0,1894.0
600002.0,12.0,2.0,2400.0
600003.0,12.0,2.0,980.0
600004.0,12.0,2.0,1810.0
600005.0,12.0,2.0,1800.0
600006.0,12.0,2.0,5920.0
600007.0,12.0,2.0,4200.0
600008.0,12.0,2.0,4500.0
600009.0,12.0,2.0,3000.0
600010.0,12.0,2.0,4237.0
600011.0,12.0,2.0,700.0
600012.0,12.0,2.0,2317.0
600051.0,12.0,2.0,1900.0
610001.0,12.0,2.0,3372.0
610002.0,12.0,2.0,1000.0
610003.0,12.0,2.0,200.0
610004.0,12.0,2.0,1300.0
610005.0,12.0,2.0,1830.0
610006.0,12.0,2.0,3060.0
610007.0,12.0,2.0,1430.0
610008.0,12.0,2.0,3300.0
610009.0,12.0,2.0,2194.0
610010.0,12.0,2.0,913.0
610011.0,12.0,2.0,99999999.0
610012.0,12.0,2.0,2390.0
610013.0,12.0,2.0,3500.0
610051.0,12.0,2.0,5875.0
610052.0,12.0,2.0,310.0
620001.0,12.0,2.0,5030.0
620002.0,12.0,2.0,1860.0
620003.0,12.0,2.0,1450.0
620004.0,12.0,2.0,2390.0
620005.0,12.0,2.0,914.0
620006.0,12.0,2.0,4100.0
620008.0,12.0,2.0,2150.0
620009.0,12.0,2.0,1390.0
620010.0,12.0,2.0,2500.0
620011.0,12.0,2.0,6000.0
620051.0,12.0,2.0,7530.0
620052.0,12.0,2.0,600.0
630001.0,12.0,2.0,550.0
630002.0,12.0,2.0,2900.0
630004.0,12.0,2.0,1000.0
630005.0,12.0,2.0,161.0
630006.0,12.0,2.0,5400.0
630007.0,12.0,2.0,2894.0
630008.0,12.0,2.0,10000.0
630009.0,12.0,2.0,1500.0
630010.0,12.0,2.0,1587.0
630011.0,12.0,2.0,940.0
630012.0,12.0,2.0,3280.0
630091.0,12.0,2.0,10000.0
640001.0,12.0,2.0,10000.0
640002.0,12.0,2.0,9250.0
640003.0,12.0,2.0,1500.0
640004.0,12.0,2.0,7000.0
640005.0,12.0,2.0,3194.0
640006.0,12.0,2.0,960.0
640007.0,12.0,2.0,5700.0
640008.0,12.0,2.0,4200.0
640009.0,12.0,2.0,5417.0
640010.0,12.0,2.0,1900.0
640011.0,12.0,2.0,4445.0
650001.0,12.0,2.0,5200.0
650002.0,12.0,2.0,4000.0
650004.0,12.0,1.0,223.0
650005.0,12.0,2.0,1920.0
650006.0,12.0,2.0,5398.0
650007.0,12.0,2.0,3380.0
650008.0,12.0,2.0,9000.0
650009.0,12.0,2.0,1115.0
650011.0,12.0,2.0,4889.0
650012.0,12.0,2.0,400.0
650013.0,12.0,2.0,8400.0
650051.0,12.0,2.0,980.0
650053.0,12.0,2.0,2000.0
660101.0,12.0,2.0,13000.0
660103.0,12.0,2.0,8416.0
660104.0,12.0,2.0,5460.0
660105.0,12.0,2.0,8300.0
660111.0,12.0,2.0,6900.0
660112.0,12.0,2.0,15500.0
660113.0,12.0,2.0,5700.0
660114.0,12.0,2.0,6000.0
660201.0,12.0,2.0,5300.0
660202.0,12.0,3.0,18000.0
660203.0,12.0,3.0,10500.0
660204.0,12.0,2.0,3964.0
660207.0,12.0,2.0,11000.0
660208.0,12.0,2.0,57000.0
660210.0,12.0,2.0,7857.0
660211.0,12.0,2.0,6680.0
660252.0,12.0,2.0,14000.0
660253.0,12.0,2.0,8000.0
660254.0,12.0,3.0,8000.0
660302.0,12.0,2.0,7200.0
660304.0,12.0,2.0,44000.0
660305.0,12.0,2.0,3700.0
660306.0,12.0,2.0,10000.0
660308.0,12.0,2.0,5000.0
660309.0,12.0,2.0,12000.0
660310.0,12.0,2.0,12000.0
660311.0,12.0,2.0,10000.0
660312.0,12.0,2.0,2300.0
660313.0,12.0,2.0,2200.0
660351.0,12.0,2.0,1973.0
660352.0,12.0,3.0,17000.0
660353.0,12.0,2.0,11000.0
660401.0,12.0,2.0,17000.0
660402.0,12.0,2.0,3500.0
660403.0,12.0,2.0,1300.0
660406.0,12.0,2.0,4637.0
660407.0,12.0,2.0,15700.0
660409.0,12.0,2.0,5800.0
660410.0,12.0,2.0,4050.0
660411.0,12.0,2.0,1490.0
660412.0,12.0,2.0,6900.0
660417.0,12.0,2.0,13000.0
660451.0,12.0,3.0,2059.0
660452.0,12.0,2.0,10000.0
660453.0,12.0,2.0,12000.0
660454.0,12.0,2.0,4400.0
660455.0,12.0,2.0,5000.0
660456.0,12.0,2.0,5500.0
660457.0,12.0,2.0,4700.0
660458.0,12.0,2.0,7284.0
660501.0,12.0,2.0,11000.0
660504.0,12.0,2.0,8000.0
660506.0,12.0,2.0,9000.0
660507.0,12.0,2.0,7000.0
660508.0,12.0,2.0,11200.0
660509.0,12.0,2.0,14000.0
660510.0,12.0,2.0,2144.0
660511.0,12.0,2.0,650.0
660551.0,12.0,2.0,3200.0
660601.0,12.0,2.0,1452.0
660602.0,12.0,2.0,13000.0
660603.0,12.0,2.0,2241.0
660605.0,12.0,2.0,5724.0
660606.0,12.0,2.0,99999998.0
660608.0,12.0,2.0,12000.0
660611.0,12.0,2.0,4550.0
660612.0,12.0,2.0,7300.0
660651.0,12.0,2.0,6000.0
660705.0,12.0,2.0,2400.0
660706.0,12.0,3.0,20500.0
660707.0,12.0,2.0,18900.0
660709.0,12.0,2.0,19000.0
660710.0,12.0,2.0,13000.0
660751.0,12.0,3.0,5480.0
660752.0,12.0,2.0,2500.0
660801.0,12.0,2.0,10500.0
660803.0,12.0,2.0,10000.0
660804.0,12.0,3.0,9600.0
660805.0,12.0,2.0,1500.0
660806.0,12.0,2.0,1630.0
660807.0,12.0,2.0,9486.0
660808.0,12.0,2.0,3500.0
660810.0,12.0,2.0,5945.0
660811.0,12.0,2.0,99999997.0
660813.0,12.0,2.0,4840.0
660814.0,12.0,3.0,352300.0
660815.0,12.0,2.0,6700.0
660816.0,12.0,3.0,7588.0
660817.0,12.0,2.0,8660.0
660851.0,12.0,2.0,5300.0
660852.0,12.0,2.0,25000.0
660901.0,12.0,2.0,5050.0
660903.0,12.0,2.0,5400.0
660904.0,12.0,2.0,3000.0
660905.0,12.0,2.0,14200.0
660907.0,12.0,2.0,6200.0
660908.0,12.0,2.0,1700.0
660909.0,12.0,2.0,7200.0
660910.0,12.0,2.0,3100.0
660911.0,12.0,2.0,6100.0
661001.0,12.0,2.0,3000.0
661002.0,12.0,3.0,99999997.0
661003.0,12.0,2.0,10000.0
661004.0,12.0,2.0,11090.0
661005.0,12.0,2.0,7715.0
661006.0,12.0,2.0,7000.0
661007.0,12.0,2.0,9300.0
661008.0,12.0,2.0,5969.0
661009.0,12.0,3.0,99999997.0
661010.0,12.0,2.0,10800.0
661011.0,12.0,2.0,12900.0
661012.0,12.0,2.0,15000.0
661013.0,12.0,1.0,4600.0
661051.0,12.0,2.0,99999998.0
670101.0,12.0,3.0,9480.0
670102.0,12.0,2.0,3362.0
670103.0,12.0,2.0,2000.0
670104.0,12.0,1.0,16000.0
670106.0,12.0,2.0,1400.0
670107.0,12.0,2.0,2005.0
670108.0,12.0,2.0,13140.0
670109.0,12.0,1.0,5000.0
670110.0,12.0,2.0,15000.0
670111.0,12.0,1.0,5340.0
670113.0,12.0,2.0,4300.0
670116.0,12.0,2.0,8000.0
670152.0,12.0,1.0,99999997.0
670202.0,12.0,2.0,8550.0
670203.0,12.0,2.0,3000.0
670204.0,12.0,2.0,3940.0
670205.0,12.0,2.0,2500.0
670206.0,12.0,2.0,2500.0
670207.0,12.0,2.0,10170.0
670208.0,12.0,2.0,8300.0
670209.0,12.0,2.0,6000.0
670210.0,12.0,2.0,5400.0
670211.0,12.0,2.0,4975.0
670251.0,12.0,2.0,15000.0
670252.0,12.0,2.0,4350.0
670253.0,12.0,3.0,5570.0
670254.0,12.0,2.0,2720.0
670301.0,12.0,2.0,3194.0
670302.0,12.0,2.0,1231.0
670303.0,12.0,2.0,7309.0
670305.0,12.0,2.0,5595.0
670306.0,12.0,2.0,1900.0
670307.0,12.0,2.0,2200.0
670308.0,12.0,1.0,8000.0
670309.0,12.0,2.0,3100.0
670310.0,12.0,2.0,2614.0
670311.0,12.0,1.0,3000.0
670312.0,12.0,3.0,5000.0
670351.0,12.0,2.0,99999997.0
670352.0,12.0,2.0,2130.0
670353.0,12.0,2.0,5000.0
670354.0,12.0,2.0,6900.0
670355.0,12.0,3.0,6970.0
670401.0,12.0,2.0,2103.0
670403.0,12.0,2.0,5000.0
670404.0,12.0,2.0,4620.0
670409.0,12.0,2.0,6315.0
670410.0,12.0,2.0,6400.0
670412.0,12.0,1.0,3750.0
670451.0,12.0,2.0,7000.0
670502.0,12.0,2.0,2470.0
670503.0,12.0,2.0,1570.0
670504.0,12.0,3.0,6570.0
670505.0,12.0,2.0,7000.0
670507.0,12.0,2.0,6000.0
670508.0,12.0,2.0,7400.0
670509.0,12.0,2.0,6030.0
670510.0,12.0,2.0,14100.0
670511.0,12.0,3.0,8500.0
670512.0,12.0,2.0,4950.0
670514.0,12.0,2.0,6765.0
670601.0,12.0,2.0,3800.0
670602.0,12.0,2.0,3361.0
670603.0,12.0,2.0,3750.0
670604.0,12.0,2.0,10000.0
670605.0,12.0,2.0,2142.0
670606.0,12.0,2.0,2816.0
670607.0,12.0,2.0,1700.0
670608.0,12.0,2.0,2200.0
670609.0,12.0,2.0,1320.0
670612.0,12.0,2.0,6940.0
670613.0,12.0,2.0,7140.0
670701.0,12.0,2.0,1730.0
670704.0,12.0,2.0,9081.0
670705.0,12.0,2.0,6760.0
670707.0,12.0,2.0,8200.0
670709.0,12.0,2.0,9000.0
670710.0,12.0,2.0,99999997.0
670711.0,12.0,2.0,9010.0
670751.0,12.0,2.0,4010.0
670801.0,12.0,2.0,6700.0
670803.0,12.0,2.0,12001.0
670804.0,12.0,2.0,3105.0
670805.0,12.0,2.0,4500.0
670806.0,12.0,2.0,11830.0
670807.0,12.0,2.0,5038.0
670808.0,12.0,2.0,3360.0
670810.0,12.0,2.0,5800.0
670811.0,12.0,1.0,8409.0
670812.0,12.0,2.0,5000.0
670851.0,12.0,2.0,2581.0
680001.0,12.0,2.0,12500.0
680002.0,12.0,2.0,1300.0
680003.0,12.0,2.0,3670.0
680004.0,12.0,2.0,4100.0
680005.0,12.0,2.0,4000.0
680006.0,12.0,2.0,2700.0
680007.0,12.0,2.0,99999997.0
680008.0,12.0,2.0,7150.0
680009.0,12.0,2.0,7600.0
680010.0,12.0,2.0,977.0
680051.0,12.0,2.0,10492.0
690002.0,12.0,2.0,1275.0
690003.0,12.0,2.0,4615.0
690004.0,12.0,2.0,2128.0
690005.0,12.0,2.0,13102.0
690007.0,12.0,2.0,3070.0
690008.0,12.0,2.0,2500.0
690009.0,12.0,2.0,3240.0
690051.0,12.0,2.0,17500.0
690052.0,12.0,2.0,2010.0
700101.0,12.0,2.0,12000.0
700102.0,12.0,2.0,5300.0
700103.0,12.0,3.0,2247.0
700104.0,12.0,2.0,2230.0
700105.0,12.0,2.0,4000.0
700107.0,12.0,2.0,23710.0
700114.0,12.0,2.0,4949.0
700115.0,12.0,2.0,6000.0
700151.0,12.0,2.0,8148.0
700152.0,12.0,2.0,20000.0
700153.0,12.0,2.0,3140.5
700201.0,12.0,3.0,14500.0
700202.0,12.0,3.0,4605.0
700203.0,12.0,2.0,13100.0
700204.0,12.0,2.0,7075.0
700206.0,12.0,2.0,3724.0
700208.0,12.0,2.0,4420.0
700209.0,12.0,2.0,8200.0
700210.0,12.0,2.0,4907.97
700212.0,12.0,2.0,11870.0
700251.0,12.0,2.0,6900.0
700252.0,12.0,2.0,9600.0
700253.0,12.0,3.0,5250.0
700254.0,12.0,2.0,5000.0
700256.0,12.0,2.0,5250.0
700301.0,12.0,2.0,4686.0
700302.0,12.0,2.0,11500.0
700303.0,12.0,2.0,2000.0
700304.0,12.0,2.0,3252.0
700305.0,12.0,3.0,2739.0
700306.0,12.0,3.0,3523.0
700307.0,12.0,2.0,13070.0
700308.0,12.0,2.0,19230.0
700309.0,12.0,3.0,1472.0
700310.0,12.0,3.0,43000.0
700311.0,12.0,2.0,11000.0
700352.0,12.0,3.0,8370.0
700353.0,12.0,2.0,8070.0
700402.0,12.0,2.0,8100.0
700405.0,12.0,2.0,5000.0
700406.0,12.0,2.0,9000.0
700407.0,12.0,2.0,2000.0
700409.0,12.0,2.0,13540.0
700410.0,12.0,2.0,10500.0
700411.0,12.0,2.0,7000.0
700412.0,12.0,2.0,7000.0
700451.0,12.0,2.0,8500.0
700452.0,12.0,2.0,2610.0
700453.0,12.0,1.0,10500.0
700454.0,12.0,2.0,14350.0
700455.0,12.0,2.0,7600.0
700456.0,12.0,2.0,4300.0
700501.0,12.0,2.0,4200.0
700502.0,12.0,2.0,4792.0
700503.0,12.0,2.0,8700.0
700504.0,12.0,2.0,11500.0
700505.0,12.0,2.0,2800.0
700507.0,12.0,2.0,22655.0
700509.0,12.0,2.0,6675.0
700510.0,12.0,2.0,6176.0
700512.0,12.0,2.0,6900.0
700515.0,12.0,2.0,10000.0
700602.0,12.0,3.0,4000.0
700603.0,12.0,2.0,2700.0
700604.0,12.0,2.0,7166.0
700605.0,12.0,2.0,4593.0
700606.0,12.0,1.0,3700.0
700607.0,12.0,3.0,11200.0
700608.0,12.0,3.0,1340.0
700609.0,12.0,3.0,1412.8
700612.0,12.0,2.0,4741.0
700613.0,12.0,2.0,99999998.0
700617.0,12.0,2.0,8600.0
700618.0,12.0,2.0,15000.0
700651.0,12.0,3.0,1535.0
700652.0,12.0,2.0,8400.0
700654.0,12.0,2.0,12000.0
700656.0,12.0,2.0,2700.0
700657.0,12.0,2.0,5980.0
700658.0,12.0,2.0,8000.0
700659.0,12.0,2.0,10000.0
700660.0,12.0,3.0,5253.0
700661.0,12.0,2.0,5000.0
700701.0,12.0,2.0,13912.0
700703.0,12.0,2.0,24398.0
700704.0,12.0,1.0,1900.0
700705.0,12.0,2.0,18200.0
700706.0,12.0,2.0,3785.0
700707.0,12.0,2.0,5714.0
700708.0,12.0,2.0,3605.55
700710.0,12.0,2.0,23000.0
700711.0,12.0,2.0,5100.0
700712.0,12.0,2.0,3516.0
700714.0,12.0,1.0,20000.0
700752.0,12.0,2.0,17836.0
700753.0,12.0,2.0,2152.0
700754.0,12.0,2.0,8820.0
700755.0,12.0,2.0,7260.0
700756.0,12.0,2.0,4000.0
700757.0,12.0,2.0,14000.0
700758.0,12.0,2.0,9500.0
700759.0,12.0,2.0,3200.0
700802.0,12.0,2.0,3550.0
700803.0,12.0,2.0,7000.0
700806.0,12.0,2.0,99999997.0
700808.0,12.0,2.0,6804.0
700809.0,12.0,2.0,20000.0
700812.0,12.0,2.0,5000.0
700814.0,12.0,2.0,9900.0
700816.0,12.0,2.0,20000.0
700851.0,12.0,2.0,10000.0
700902.0,12.0,2.0,6000.0
700905.0,12.0,2.0,4250.0
700906.0,12.0,2.0,2804.0
700907.0,12.0,2.0,10000.0
700908.0,12.0,3.0,1690.0
700909.0,12.0,2.0,3800.0
700910.0,12.0,3.0,15000.0
701002.0,12.0,2.0,14570.0
701003.0,12.0,2.0,1977.0
701004.0,12.0,2.0,3200.0
701006.0,12.0,2.0,6500.0
701007.0,12.0,2.0,7800.0
701008.0,12.0,2.0,17912.0
701009.0,12.0,2.0,10980.0
701010.0,12.0,2.0,12600.0
701011.0,12.0,3.0,4920.0
701012.0,12.0,2.0,13000.0
701013.0,12.0,2.0,7680.0
701015.0,12.0,2.0,3000.0
701052.0,12.0,2.0,4000.0
701053.0,12.0,2.0,2652.0
701054.0,12.0,2.0,5000.0
710101.0,12.0,2.0,6000.0
710103.0,12.0,2.0,2100.0
710104.0,12.0,3.0,14541.0
710105.0,12.0,2.0,9000.0
710106.0,12.0,2.0,99999997.0
710107.0,12.0,3.0,2085.0
710108.0,12.0,2.0,4500.0
710109.0,12.0,2.0,99999997.0
710110.0,12.0,3.0,5800.0
710111.0,12.0,2.0,5682.0
710151.0,12.0,2.0,7000.0
710201.0,12.0,2.0,2002.0
710202.0,12.0,2.0,15120.0
710203.0,12.0,2.0,4500.0
710205.0,12.0,3.0,1350.0
710206.0,12.0,3.0,22000.0
710207.0,12.0,2.0,17000.0
710208.0,12.0,2.0,4226.0
710209.0,12.0,2.0,6691.0
710210.0,12.0,2.0,7900.0
710211.0,12.0,2.0,6914.0
710212.0,12.0,2.0,6900.0
710214.0,12.0,2.0,3000.0
710252.0,12.0,3.0,99999997.0
710253.0,12.0,3.0,5850.0
710301.0,12.0,3.0,8500.0
710302.0,12.0,2.0,6195.0
710303.0,12.0,2.0,17500.0
710305.0,12.0,2.0,1825.0
710306.0,12.0,2.0,2131.0
710307.0,12.0,3.0,99999998.0
710309.0,12.0,2.0,8800.0
710310.0,12.0,3.0,5000.0
710311.0,12.0,3.0,9000.0
710351.0,12.0,2.0,2221.0
710401.0,12.0,2.0,99999997.0
710403.0,12.0,3.0,1250.0
710404.0,12.0,2.0,99999997.0
710405.0,12.0,2.0,2024.0
710408.0,12.0,3.0,9000.0
710409.0,12.0,2.0,99999998.0
710411.0,12.0,3.0,21000.0
710451.0,12.0,3.0,9832.0
710501.0,12.0,2.0,6800.0
710503.0,12.0,2.0,2400.0
710504.0,12.0,2.0,4120.0
710505.0,12.0,2.0,3000.0
710506.0,12.0,2.0,5300.0
710507.0,12.0,2.0,6650.0
710508.0,12.0,2.0,9350.0
710510.0,12.0,2.0,8000.0
710511.0,12.0,2.0,7500.0
710551.0,12.0,2.0,20000.0
710552.0,12.0,2.0,7100.0
710554.0,12.0,2.0,1500.0
710601.0,12.0,2.0,11000.0
710602.0,12.0,2.0,6000.0
710604.0,12.0,2.0,1800.0
710605.0,12.0,2.0,14340.0
710606.0,12.0,2.0,2500.0
710607.0,12.0,2.0,20000.0
710608.0,12.0,2.0,9050.0
710609.0,12.0,2.0,11182.0
710610.0,12.0,2.0,13000.0
710611.0,12.0,3.0,20000.0
710612.0,12.0,2.0,11000.0
710613.0,12.0,2.0,5000.0
710651.0,12.0,2.0,2000.0
710652.0,12.0,2.0,7000.0
710702.0,12.0,2.0,7743.0
710703.0,12.0,2.0,6200.0
710704.0,12.0,2.0,3000.0
710705.0,12.0,2.0,5128.0
710706.0,12.0,2.0,2800.0
710707.0,12.0,2.0,2162.0
710708.0,12.0,2.0,24082.0
710709.0,12.0,2.0,2020.0
710710.0,12.0,2.0,5977.0
710711.0,12.0,2.0,39500.0
710751.0,12.0,2.0,99999999.0
710752.0,12.0,2.0,6450.0
710753.0,12.0,2.0,13960.0
710801.0,12.0,2.0,5018.0
710802.0,12.0,2.0,2800.0
710803.0,12.0,2.0,2030.0
710804.0,12.0,2.0,3891.0
710805.0,12.0,2.0,5900.0
710806.0,12.0,2.0,10800.0
710809.0,12.0,2.0,11085.0
710810.0,12.0,2.0,4655.0
710811.0,12.0,2.0,12000.0
710852.0,12.0,2.0,15630.0
710853.0,12.0,2.0,3170.0
710854.0,12.0,2.0,6041.0
710855.0,12.0,2.0,16000.0
710856.0,12.0,2.0,8000.0
710901.0,12.0,2.0,8226.0
710902.0,12.0,2.0,2750.0
710903.0,12.0,2.0,3600.0
710907.0,12.0,2.0,1800.0
710910.0,12.0,2.0,2760.0
710911.0,12.0,2.0,1660.0
710912.0,12.0,2.0,6295.0
710913.0,12.0,2.0,430.0
710914.0,12.0,2.0,3300.0
710915.0,12.0,2.0,99999997.0
711001.0,12.0,2.0,6000.0
711002.0,12.0,2.0,10500.0
711003.0,12.0,2.0,1900.0
711004.0,12.0,2.0,2600.0
711005.0,12.0,2.0,7500.0
711006.0,12.0,2.0,6000.0
711007.0,12.0,2.0,1500.0
711008.0,12.0,2.0,54400.0
711009.0,12.0,2.0,4754.0
711012.0,12.0,2.0,13000.0
711013.0,12.0,2.0,6400.0
711014.0,12.0,2.0,5000.0
711015.0,12.0,2.0,9900.0
720101.0,12.0,2.0,4850.0
720102.0,12.0,2.0,3217.0
720103.0,12.0,2.0,18500.0
720104.0,12.0,2.0,5350.0
720105.0,12.0,2.0,3207.0
720106.0,12.0,3.0,5900.0
720109.0,12.0,2.0,4470.0
720110.0,12.0,2.0,6396.0
720111.0,12.0,2.0,23900.0
720112.0,12.0,2.0,8400.0
720151.0,12.0,2.0,26970.0
720152.0,12.0,2.0,2940.0
720153.0,12.0,2.0,3080.0
720201.0,12.0,2.0,5000.0
720202.0,12.0,2.0,3163.0
720204.0,12.0,2.0,3650.0
720205.0,12.0,2.0,6000.0
720206.0,12.0,3.0,14500.0
720207.0,12.0,2.0,14500.0
720208.0,12.0,2.0,14440.0
720209.0,12.0,2.0,10500.0
720210.0,12.0,3.0,3500.0
720211.0,12.0,2.0,16610.0
720212.0,12.0,2.0,4700.0
720251.0,12.0,2.0,7140.0
720252.0,12.0,2.0,906.0
720253.0,12.0,2.0,15000.0
720254.0,12.0,2.0,15500.0
720255.0,12.0,2.0,4000.0
720301.0,12.0,2.0,3220.0
720302.0,12.0,3.0,2220.0
720303.0,12.0,2.0,2460.0
720304.0,12.0,2.0,0.0
720306.0,12.0,3.0,25000.0
720307.0,12.0,2.0,1700.0
720308.0,12.0,2.0,2500.0
720309.0,12.0,2.0,3250.0
720310.0,12.0,3.0,5389.0
720313.0,12.0,3.0,2085.0
720351.0,12.0,3.0,5000.0
720352.0,12.0,3.0,3500.0
720353.0,12.0,3.0,6800.0
720354.0,12.0,3.0,7770.0
720356.0,12.0,3.0,3780.0
720357.0,12.0,3.0,14545.0
720358.0,12.0,3.0,4500.0
720359.0,12.0,3.0,3500.0
720360.0,12.0,3.0,11200.0
720401.0,12.0,2.0,1630.0
720402.0,12.0,2.0,5180.0
720403.0,12.0,2.0,3400.0
720404.0,12.0,2.0,6100.0
720405.0,12.0,2.0,10070.0
720406.0,12.0,2.0,700.0
720408.0,12.0,2.0,10000.0
720411.0,12.0,2.0,2075.0
720412.0,12.0,3.0,1900.0
720413.0,12.0,3.0,9000.0
720414.0,12.0,2.0,9370.0
720451.0,12.0,2.0,3028.0
720501.0,12.0,2.0,5540.0
720502.0,12.0,2.0,11950.0
720503.0,12.0,2.0,6650.0
720504.0,12.0,2.0,4070.0
720505.0,12.0,2.0,2000.0
720506.0,12.0,2.0,2312.0
720507.0,12.0,2.0,10070.0
720509.0,12.0,2.0,10500.0
720510.0,12.0,2.0,8900.0
720551.0,12.0,2.0,7700.0
720552.0,12.0,2.0,2070.0
720553.0,12.0,2.0,1180.0
720554.0,12.0,2.0,5640.0
720601.0,12.0,2.0,6240.0
720602.0,12.0,2.0,17020.0
720603.0,12.0,2.0,2000.0
720604.0,12.0,2.0,4445.0
720605.0,12.0,2.0,10740.0
720606.0,12.0,2.0,2020.0
720608.0,12.0,2.0,5570.0
720609.0,12.0,2.0,20000.0
720610.0,12.0,2.0,3393.0
720611.0,12.0,2.0,3923.0
720614.0,12.0,2.0,3640.0
720651.0,12.0,2.0,5530.0
720652.0,12.0,2.0,10770.0
720653.0,12.0,99999999.0,913.0
720654.0,12.0,2.0,2400.0
720655.0,12.0,2.0,2040.0
720691.0,12.0,2.0,9000.0
720701.0,12.0,2.0,3000.0
720702.0,12.0,2.0,6300.0
720703.0,12.0,1.0,0.0
720707.0,12.0,2.0,4590.0
720708.0,12.0,2.0,99999998.0
720709.0,12.0,3.0,2070.0
720710.0,12.0,2.0,99999998.0
720711.0,12.0,2.0,4500.0
720713.0,12.0,2.0,99999998.0
720752.0,12.0,2.0,99999998.0
720753.0,12.0,2.0,99999997.0
720754.0,12.0,3.0,9500.0
